prod_key,qty,local_acg,local_disc
7477241,29,854.92,655.11
7477244,522,4985.1,4381.9
7477261,58,868.26,680.92
7477265,54,2794.86,2794.86
7477311,87,4830.82,3768.26
7477347,29,10502.93,9658.45
7477405,230,4064.1,1476.6
7477406,129.3314,3124.693333,1436.893333
7477550,241.1652,3600.544,3231.900667
7477773,128.8918,1464.458571,1380.938571
7477774,229.5704,3601.975714,3601.975714
7477816,54,1987.2,1987.2
7477817,61,2237.76,2056.6
7477821,87,4097.7,3196.38
7477846,33.9997,1137.98,1137.98
7477848,77.9996,2933.58,2933.58
7478062,679.0714,25804.71429,5731.811429
7478232,87,5307,4086.39
7478269,59,2830.23,2830.23
7478291,48.4375,1606.908125,1362.324375
7478292,22.6318,1228.023667,1135.966333
7478306,87,9553.18,9505.33
7478361,438,12351.6,12351.6
7478383,1186.7491,50567.4175,50567.4175
7478420,29,431.23,431.23
7478484,58,1731.59,1731.59
7478510,98.25,2312.76,2276.085
7478531,29,1048.64,765.6
7478540,81.165,3044.51,2818.93
7478548,87,1207.85,1207.85
7478553,29,600.3,600.3
7478557,58,705.86,705.86
7478642,1593.6657,16701.62667,5514.086667
7478655,952,18355.2,18240
7478683,253,10557.2,7871.51
7478702,8.7,62.466,23.751
7478829,145,2505.6,2505.6
7478858,145,3661.25,3321.95
7478859,10,199.5,128.5
7478893,116,7078.32,6007.64
7478933,80,1067.2,453.6
7478934,19.3314,184.0533333,92.02666667
7478970,580,10846,8903
7478981,99,3906.63,3906.63
7479002,29,829.11,704.7
7479008,58,2324.06,1089.24
7479085,58,1142.02,953.52
7479118,149,7180.6,5524.09
7479208,29,470.09,451.24
7479304,116,2644.8,2644.8
7479314,45.3,2582.1,2014.038
7479336,29,1421,1122.59
7479339,116,7076,5501.59
7479342,487,7535.01,7026.93
7479453,116,6980.88,6438
7479456,84.1,3513.698,2780.346
7479499,145,1329.65,669.9
7479538,58,1753.92,1035.3
7479542,489,2860.65,2860.65
7479574,1950.6,62575.248,14707.524
7479583,87,2305.5,1805.54
7479595,9,4775.94,4775.94
7479602,87,4880.7,4501.38
7479634,145,5637.6,4161.5
7479650,1817,1598.96,1598.96
7479701,50,2886.23,2823.44
7479713,82.8559,3955.6,3380.571429
7479830,29,861.3,861.3
7479902,25,1064.79,868.14
7479979,142.356,1756.872143,1438.625714
7479986,224,7627.5,7627.5
7479987,83,2047.1,1667.24
7480003,53.8559,799.7785714,799.7785714
7480039,87,5065.14,5065.14
7480056,61,674.05,674.05
7480057,33.1412,605.9342857,574.2
7480059,75.6059,1647.479643,1205.177857
7480089,58,289.42,249.98
7480090,29,243.02,220.4
7480091,29,454.14,412.09
7480094,87,7556.82,7556.82
7480156,83.1774,1285.809286,905.5157143
7480157,67.7136,1548.457143,1323.131429
7480163,118,1177.64,1177.64
7480270,87,0,0
7480937,58,1827,1827
7481438,107,1110.66,1110.66
7481838,29,1995.2,1995.2
7482544,87,1957.5,1957.5
7484032,3.5,130.97,130.97
7484053,256,10923.52,10923.52
7484847,116,2286.36,2286.36
7484905,22,336.6,336.6
7485027,116,2610,2610
7485896,46.4,5711.376,5711.376
7487894,58,1392,1392
7488000,53,2395.6,2395.6
7488022,806,14105,14105
7488658,87,1659.09,1659.09
7488795,52,878.8,878.8
7490014,108,543.24,543.24
7490353,29,161.82,161.82
7490457,58,2094.96,2094.96
7490475,87,751.68,751.68
7490640,101,495.91,495.91
7490646,58,2930.16,2776.75
7490715,29,138.62,138.62
7490717,116,621.76,621.76
7490751,87,3567,3210.3
7490844,128,2106.88,2106.88
7490914,121,532.4,532.4
7490977,174,1035.3,1035.3
7491036,29,84.97,84.97
7491046,46,110.98,110.98
7491100,35,194.95,194.95
7491101,87,342.78,342.78
7491157,49,297.32,297.32
7491160,80,508.8,508.8
7491189,29,1015,877.25
7491212,24,127.68,127.68
7491221,87,2233.29,1901.24
7491229,52,594.88,594.88
7491240,58,2978.16,2978.16
7491241,58,277.82,277.82
7491257,112,1304.8,1304.8
7491282,51,219.3,219.3
7491289,29,119.19,119.19
7491313,125,636.25,636.25
7491532,58,2081.62,1760.3
7491588,107.05,5569.21,5539.66
7491712,29,142.68,142.68
7491733,87,2760.8,2760.8
7491754,107.5,4761.56,3947.95
7491813,34,795.25,747.93
7491825,116,4683.5,4683.5
7491884,203,4364.5,4364.5
7491895,29,1102,991.8
7491904,29,1634.44,1634.44
7492023,722.2164,22228.589,22228.589
7492024,156,8060.235,7825.605
7492027,102.8198,1144.4025,895.5746429
7492052,63,2009.61,2009.61
7492055,87,0,0
7492086,363.25,12013.78,11921.295
7492282,578.4,10700.4,9922.856
7492344,144,8588.03,8588.03
7492357,72.8554,1444.564286,1444.564286
7492358,158.5701,6346.95,5873.862857
7492606,29,478.5,464.29
7492653,58,2307.24,2128.02
7492654,58,2041.02,1882.39
7492655,58,2129.76,1964.17
7492656,58,1922.7,1773.06
7492657,58,1893.12,1745.8
7492658,75,4715,4605.88
7492660,58,2898.84,2673.22
7492828,29,646.12,646.12
7492940,123.6664,6789.3,6789.3
7492942,156,2153.6,1894.16
7492943,107,1893.55,1364.71
7492945,80.8314,1904.95,1638.016667
7492947,69.3314,1770.906667,1754.88
7492960,25,1737.49,1432.74
7493187,44,1327.73,1285.13
7493188,107.6,5509.49,4795.022
7493288,428,5298.22,4692.79
7493289,272,5763.68,5763.68
7493290,11,273.9,273.9
7493291,168.2844,5952.134286,5838.384286
7493306,109,2885.54,2460.95
7493307,134.75,1629.315,1228.1525
7493329,238,8189.36,7875.48
7493338,292.3314,2078.95,1761.103333
7493339,115.1423,1750.171429,964.8971429
7493340,87,5047.74,2603.91
7493342,53.853,590.005,435.7042857
7493352,116,3764.2,3217.84
7493359,104,4796.68,4796.68
7493360,95,4098,3718.46
7493370,82.8559,788.3028571,745.5485714
7493423,4.8314,1178.656667,1106.881667
7493454,163,7698.49,7698.49
7493455,203,10520.04,9775.32
7493520,88,5242.16,4526.24
7493645,232,1508,969.76
7493655,532.105,4379.241786,2330.503214
7493656,218.8903,3225.558214,2691.940714
7493674,58,3640.66,3459.41
7493675,29,2008.25,1807.57
7493681,192,5518.34,5518.34
7493682,110.1998,1906.27,1863.406
7493703,45,1424.95,1408.6
7493784,67,5429.38,5401.94
7493794,58,2386.12,1997.52
7493816,34,1632,1387.2
7493817,136,6891.34,6891.34
7493848,221,5041.68,4724.58
7494038,145,8726.1,8047.5
7494141,4,309.4,309.4
7494224,58,2462.68,1771.9
7494267,87,5833.35,5833.35
7494269,29,1774.8,1774.8
7494270,29,2162.82,2162.82
7494271,29,1774.8,1774.8
7494272,29,2162.82,2162.82
7494273,116,3758.4,3758.4
7494274,61,2358,2358
7494289,32.5,854.485,827.9
7494302,391.9989,10363.03,10099
7494331,29,513.59,412.09
7494407,104,460704.96,460704.96
7494409,54,4100.18,3659
7494410,58,4311.14,4311.14
7494441,39.8,2161.2,1992
7494489,87,1945.61,1811.63
7494490,58,1341.54,1207.56
7494556,29,233.74,174.87
7494561,29,206.48,154.57
7494563,29,253.46,189.37
7494666,116,8193.66,7555.95
7494699,27,6210,5185.35
7494714,242,7089.16,7089.16
7494715,131,4003.36,4003.36
7494907,191.4,3709.332,3709.332
7494961,87,16530,12232.2
7494962,58,5133,3798.42
7495137,116,5742,5742
7495183,29,264.48,264.48
7495194,100.05,3871.5,3356.025
7495195,58,1450,1290.5
7495196,116,6264,5574.96
7495198,72,3232.8,2747.52
7495224,29,847.38,464
7495226,67.6657,3073.033333,2662.49
7495253,29,362.5,362.5
7495256,87,652.5,652.5
7495257,80,872.5,872.5
7495289,18,299.7,299.7
7495292,58,965.7,965.7
7495398,87,473.28,473.28
7495399,199,1428.82,1428.82
7495518,29,2479.5,2479.5
7495616,87,4350.29,4350.29
7495639,181.5,2281.895,2064.975
7495640,52,1464.8,1316.56
7495641,83.5314,858.7226667,279.0013333
7495696,647.6658,15949.99667,10554.78667
7495701,51,962.16,756.77
7495727,116,4763.54,4189.92
7495751,94,942.48,925.02
7495752,29,580,542.3
7495858,144.2,568.2,550.49
7495873,145,2818.8,2589.7
7495901,116,584.64,584.64
7495920,29,148.19,148.19
7495930,184,835.36,835.36
7495936,81,494.1,494.1
7495939,31,152.11,152.11
7495996,140,9940,8449
7495997,29,275.5,188.79
7496000,29,1191.9,1060.82
7496033,29,896.1,765.89
7496034,748,9140.56,9140.56
7496038,1062.4275,21900.34679,21710.84214
7496039,0.1428,1.731428571,0.477142857
7496059,24.1628,1011.858333,904.075
7496459,105,4994.91,4772.79
7496488,126,6489.84,6489.84
7498575,62,1294.56,876.06
7498743,21.2,401.4,371.304
7499206,321,4911.3,4911.3
7499255,41.56,1585.74,1306.3752
7499592,47.3316,1097.985,1057.725
7499637,65.6,3138.3,3138.3
7500135,0,0,0
7500162,25,561.25,506.02
7500163,29,720.36,522.87
7500187,131,2758.86,2062.44
7500305,29,443.7,409.19
7500415,29,328.86,298.99
7500648,116.0704,6128.571429,6108.822857
7500751,40.6,6495.594,5863.452
7500754,29,9066.85,9066.85
7500783,57,2337,2337
7500848,732.2,14362.176,14114.956
7500849,102.7,2551.6,2523.238
7500855,57,5867.01,4721.55
7500861,246.5,4032.3,3328.905
7500876,5.8,108.344,78.01
7500877,58,2378,2140.2
7501053,33,849.09,849.09
7501081,282.8314,9087.435,5091.313333
7501119,31,974.47,919.25
7501122,4,93.4,93.4
7501127,87,706.26,616.94
7501173,58,849.6,849.6
7501174,85,764.45,764.45
7501177,76.8314,2225.233333,2118.996667
7501202,125,3600.6,3600.6
7501224,261,6525,5611.5
7501230,122.5,2004.8,2004.8
7501267,29,319,319
7501276,29,763.57,763.57
7501297,87,1392.87,1392.87
7501309,58,2662.78,2662.78
7501311,290,432.1,432.1
7501314,4,5.96,5.96
7501317,74,7623.48,7623.48
7501401,795.25,20612.88,8619.265
7501416,6,219.96,197.94
7501461,28,484.68,484.68
7501465,71,2339.7,2339.7
7501512,17,265.54,265.54
7501694,15,405,405
7501696,44,1188,1188
7501710,10,270,270
7501744,43.5,1152.75,1071.84
7501762,23.8314,1557.746667,1417.606667
7501764,44.3314,1887.503333,1792.303333
7501765,11.6,535.92,487.664
7501782,87,6029.1,5482.45
7501810,31,1168.08,1168.08
7501858,87,655.11,490.68
7501898,36.25,279.1975,270.3525
7501918,207,2307.32,2113.88
7501931,29,562.02,518.23
7501950,384,7643.76,7438.92
7501956,116,5630.64,5515.8
7501970,87,7278.42,6177
7502111,68,2608.21,2608.21
7502186,181,5987.1225,5856.8025
7502224,549,7263.27,7263.27
7502323,203,4275.18,2003.61
7502429,98,8042.22,8042.22
7502433,129,2993.01,2993.01
7502438,315,4104.89,4104.89
7502527,29,1972,1538.16
7502528,116,9280,7145.6
7502544,87,1392,1071.84
7502552,80,2820,2485.1
7502553,133,16166.6,12345.84
7502562,203,7683.55,7683.55
7502995,29,1774.8,1774.8
7503020,96,937.92,937.92
7503025,29,1104.32,1104.32
7503031,29,2373.07,2257.36
7503048,68.5,9592.74,9592.74
7503071,29,1331.1,1227.57
7503076,58,5189.84,4780.07
7503086,29,797.5,749.07
7503207,116,2967.28,2967.28
7503209,58,577.68,577.68
7503210,58,608.42,608.42
7503211,116,1568.32,1568.32
7503212,58,815.77,815.77
7503372,109,2585.48,2345.68
7503392,29,478.5,320.45
7503397,17,357,232.05
7503445,49,875.35,715.15
7503468,89,2195.63,2195.63
7503470,50,2283.22,2172.22
7503471,118.9,1498.575,1203.007
7503472,145,0,0
7503481,161.3314,5658.133333,5553.153333
7503482,1722,29088,22989.44
7503484,58,2707.44,2337.4
7503593,29,493,426.01
7503601,87,1271.94,1271.94
7503637,26,1085.55,1085.55
7503645,68.1,1874.873,1874.873
7503646,58,1565.98,1298.31
7503733,61,2971.44,2844.99
7503774,87,1392.87,1392.87
7503785,87,5107.48,4766.44
7503829,56,10786.72,9438.24
7503898,29,1454.35,1454.35
7503980,1023.6244,21802.88125,17530.55125
7503982,161.4159,3920.200833,3920.200833
7504004,139,2992.67,2992.67
7504026,58,2011.44,1854.84
7504027,87,5842.05,5387.33
7504037,122,6680.72,6204.92
7504056,73,2628,1462.92
7504148,29,95.99,67.86
7504149,29,95.99,67.86
7504185,58,1118.82,955.84
7504186,24,381.6,381.6
7504189,58,2411.64,2411.64
7504194,29,1537,1198.86
7504198,29,348,271.44
7504200,57,855,666.9
7504203,29,377,294.06
7504206,29,377,294.06
7504207,23,389.54,389.54
7504208,46,929.45,929.45
7504209,54.16,2927.52,2921.184
7504210,65.76,2900.016,2900.016
7504211,16.24,1303.9,1168.512
7504217,154.9662,2823.492667,1961.878
7504218,312.5,6521.325,5583.675
7504229,58,870,678.6
7504230,58,870,678.6
7504231,29,477.1,477.1
7504233,29,754,588.12
7504236,39.44,1972,1538.16
7504290,243.5,4664,4645.1
7504291,58,1566,1049.22
7504384,44,533.72,391.16
7504386,22,373.34,267.3
7504392,87,1266.43,1051.25
7504394,865.2,20851.32,20851.32
7504395,116,4813.42,3845.98
7504397,105,4114.39,3467.84
7504401,29,797.5,622.05
7504502,58,986,769.08
7504595,5,964.5,964.5
7504602,404,8888,7057.6
7504605,43.25,1561.635,1553.385
7504728,134,8057.38,7311.04
7504743,182.1,18734.094,18603.636
7504790,16.3,982.8,978.84
7504915,87,1740,1503.36
7504926,308,3436.26,2798.28
7504927,445.4,8469.822,5930.44
7504959,53.1657,3045,2650.116667
7504960,116,5190.42,4671.32
7505069,122,4752.54,4752.54
7505105,58,1796.84,1730.72
7505106,112,2364.86,2279.76
7505114,387,8826.88,7665.72
7505247,29,841,841
7505266,6,70.2,70.2
7505267,58,1070.39,780.97
7505291,29,1166.67,1166.67
7505493,179,8248.32,8248.32
7505530,144.5,6514.06,5265.455
7505540,20,616,505.6
7505544,29,696,696
7505545,29,657.72,657.72
7505546,58,1461.6,1461.6
7505547,29,730.8,730.8
7505576,29,613.35,449.79
7505707,283,11829.4,9316.36
7505711,105,2415,2415
7505723,29,669.9,488.65
7505726,17,815.66,815.66
7505772,24,1306.29,993.69
7505812,163,9111.7,9111.7
7505835,87,2092.35,1452.03
7505880,115,554.3,554.3
7505882,23,65.09,65.09
7505903,250,4750,4750
7505919,29,2175,1544.25
7505929,87,2832.14,2215.02
7505986,29,2204,1564.84
7506018,29,874.35,874.35
7506032,203,5787.53,4512.69
7506037,56.3994,2690.28,2690.28
7506077,145,5486.8,5486.8
7506096,100,23462.67,23462.67
7506099,29,7989.5,6870.97
7506121,116,11050.74,10602.69
7506148,38,4095.26,4095.26
7506171,42,1738.3,1738.3
7506175,50,2366.2,2123.65
7506176,331,15863.97,8580.24
7506186,78,4128.54,1996.8
7506201,29,1050.67,1050.67
7506210,29,1035.01,1035.01
7506249,111,2733.12,2417.94
7506251,1402.6237,43949.6925,38017.21375
7506252,216,270.21,270.21
7506253,46,114.6,97.96
7506254,44,100.76,100.76
7506257,116,257.52,257.52
7506267,33,1168.2,1081.08
7506272,29,392.08,292.9
7506290,156,10281.96,8349.81
7506318,42,5862.42,5862.42
7506322,82,3554,2884.16
7506326,130,3545.1,3293.55
7506327,61,1667.07,1630.52
7506328,87,2296.8,1812.21
7506358,15,298.5,216.6
7506408,116,4351.74,3401.7
7506478,18.68,747.2,582.816
7506579,97.5,581.6,581.6
7506628,29,584.93,584.93
7506629,29,173.13,160.95
7506630,13.5,52.515,52.515
7506653,29,2773.56,2773.56
7506682,29,1177.4,1177.4
7506774,4.8314,107.01,92.02666667
7506800,13,574.54,507.54
7506801,58,1836.86,1836.86
7506802,99,8453.61,7348.77
7506803,29,530.99,453.85
7506810,76,2022.8,1835.42
7506828,38,1376.36,1376.36
7506904,82,1175.89,1175.89
7507065,50,1094,1094
7507089,190,10657.4,10394.15
7507094,669.3314,7895.573333,7256.033333
7507095,610.3332,19036.29667,6500.05
7507098,888.3914,11446.91964,11012.39464
7507099,929.7844,23017.15857,22947.53429
7507100,220.3189,1632.695,1169.505714
7507101,166.9,1159.293,1141.748
7507102,227.3657,2586.945667,1449.696
7507103,91,1170.7,936.76
7507210,29,666.42,574.78
7507259,464,4660.88,2552
7507261,10,267.3,251.34
7507277,44,2497.44,2049.96
7507280,29,142.97,142.97
7507281,97,1502.53,1502.53
7507323,58,1519.02,1519.02
7507386,29,1970.26,1970.26
7507390,29,1021.67,1021.67
7507436,116,4465.42,3845.98
7507438,46.5,3523.305,3523.305
7507443,42,691.26,687.98
7507476,261,4178.61,4178.61
7507477,290,4642.9,4642.9
7507498,46,1535.26,801.34
7507499,58,4350,3871.5
7507569,626.3919,6373.4175,6373.4175
7507604,454.6664,16767.80667,16767.80667
7507608,58,1426.8,1325.3
7507620,49,291.18,232.11
7507625,58,669.9,408.9
7507626,87,747,635.06
7507654,75,3075,1922.25
7507757,124,2774.2,2774.2
7507792,154,2893.54,2867.69
7507797,87,1516.99,1211.04
7507798,203,4296.64,3605.86
7507807,48.3314,449.6933333,361.92
7507808,841.5,4595.805,4595.805
7507809,480,2629.44,1950.48
7507816,20.5293,16216.72,16086.96653
7507819,21.9578,16704.09959,16700.35918
7507826,145,6907.8,6250.95
7507875,29,739.5,739.5
7507995,140,3803,3803
7508033,88,2267.5,2261.93
7508040,113.4438,1486.122222,638.6922222
7508050,90,2788.2,2526.3
7508065,145,2299.7,1977.8
7508068,232,3564.97,3065.88
7508069,145,2253.88,1938.36
7508090,114.5,4293.6,4293.6
7508127,58,1450,1066.04
7508141,87,2871,2310.72
7508179,85,5100,4335
7508183,29,1160,713.4
7508325,29,762.12,641.19
7508326,367.6773,6483.478929,6458.384286
7508398,87,5742,4459.04
7508403,87,7921.64,7921.64
7508404,87,7712.55,7712.55
7508421,14.5,627.995,590.295
7508424,58,1579.92,1579.92
7508484,29,1035.3,954.68
7508485,87,6832.98,6301.41
7508505,116,4408,3063.56
7508507,288,16079.14,16079.14
7508566,136,6874.8,6457.13
7508570,58,4593.6,3910.94
7508606,174,9064.82,9064.82
7508719,58,4910.86,4910.86
7508733,87,2436,2105.4
7508734,50,1859.55,1669.14
7508745,87,3808.5,3808.5
7508852,58,1658.8,1296.88
7508872,72,2721.6,2349.36
7508912,145,6224.85,3375.6
7508942,269,2308.02,1726.98
7508943,45,409.5,245.7
7508944,129.3314,3255.32,3255.32
7509016,93.3329,1215.2,1215.2
7509023,18,475.2,475.2
7509072,14.5,207.495,102.515
7509073,14.5,432.245,213.73
7509139,14,203,203
7509144,19,162.64,162.64
7509178,122,6466,6466
7509198,514,16355.5,16355.5
7509200,119.3323,3524.69,3385.293333
7509205,29,676.57,257.23
7509206,58,1789.88,1789.88
7509275,29,2012.89,2012.89
7509276,0,0,0
7509277,58,4805.88,4078.56
7509573,89,1697.76,1614.6
7509577,136.9,9111.849,8964.906
7509588,59,768.77,562.86
7509601,153,4023.9,4023.9
7509613,58,2098.11,1913.96
7509614,15,244.35,204
7509669,29,3223.64,3027.02
7509676,35,1264.2,1264.2
7509688,372,6609,2912.46
7509689,110.2,1982.498,1684.958
7509690,87,1565.13,1330.23
7509695,87,990.93,990.93
7509731,29,464,317.84
7509818,43,1720,670.8
7509827,29,1247,1247
7509832,58,2230.68,1944.74
7509903,162,8336.52,8336.52
7509906,334,8183,7646.2
7509931,26,949.89,928.55
7509933,29,1745.22,1745.22
7509946,177,4071,3787.41
7509953,175.5,3625.96,3625.96
7509956,69,2707.2,2403.39
7510162,29,2030,1583.4
7510185,29,2146.29,2146.29
7510244,87,2108.01,1568.61
7510251,156.7846,5551.520714,5444.847143
7510252,480,6790.95,6790.95
7510253,102.7843,3283.737857,2731.034286
7510258,52,667.16,667.16
7510259,113,2651.68,2318.23
7510379,76,3390,3390
7510392,140,6893.3,6821.14
7510512,592.3,21141.36,21141.36
7510529,191,29982.23,29846.43
7510532,29,768.79,143.55
7510533,126,298.34,298.34
7510557,46.8,375.804,340.704
7510610,58,870,739.5
7510616,82.8,9654.48,7925.616
7510620,29,1367.35,1110.41
7510704,87,4049.85,4049.85
7510715,58,1067.2,1067.2
7510717,116,1514.38,1514.38
7510722,7,147.77,147.77
7510731,432.1,10292.622,7414.111
7510743,58,1428.25,1153.62
7511015,406,11437.02,8915.76
7511016,29,1140.57,791.12
7511029,3,104.55,94.83
7511041,237,1448.61,1448.61
7511044,157,7234.56,7234.56
7511045,399,18385.92,18385.92
7511047,368.9988,12949.09,12333.69
7511086,58,522,407.16
7511087,29,290,226.2
7511108,77.3314,3025.86,2903.093333
7511114,45,2309.9,2309.9
7511157,113,4261.11,2948.94
7511165,48,1512,1512
7511168,29,564.92,524.61
7511178,51,2021.7,2021.7
7511180,29,1537,1183.49
7511181,116,5336,4215.44
7511186,29,1357.2,1357.2
7511234,174,6777.3,6777.3
7511251,29,695.71,695.71
7511254,58,1151.3,863.04
7511276,58,2453.4,2453.4
7511309,192.9328,3522.962667,3522.962667
7511310,87,1752.18,1752.18
7511459,29,458.78,234.9
7511464,87,1345.89,1345.89
7511474,243,10060.2,10060.2
7511485,29,1088.95,979.91
7511495,24.3324,851.6666667,668.68
7511498,29,590.15,339.59
7511500,17.8,762.018,708.618
7511557,58,26.1,26.1
7511576,29,1089.53,1089.53
7511627,29,2682.5,2333.63
7511669,177,7341,5218.8
7511671,112,3749.76,3749.76
7511706,261,4139.46,3560.04
7511776,60,346.2,325.2
7511808,58,2596.66,2596.66
7511810,116,1542.8,1542.8
7511879,422,19404.18,16219.3
7511880,367,0.87,0.87
7511881,87,9749.22,7088.76
7511905,116.5,3690.96,2941.815
7511915,159.5,4738.745,4169.33
7511971,29,899,449.5
7511974,58,1973.16,1973.16
7512026,226,1509.68,1509.68
7512043,279,9251.91,7942.95
7512045,7.25,298.265,202.855
7512046,48.3314,5560.75,3336.45
7512058,466,991.45,991.45
7512059,113,239.68,239.68
7512067,5,57,57
7512069,44,1217.48,1217.48
7514045,85.5994,4793.6,4793.6
7514153,116,2352.48,2352.48
7514154,58,658.88,559.7
7514160,92,3767.36,3415.16
7514161,179,7422.02,7069.52
7514168,202,7981.02,7981.02
7514177,47,621.99,621.99
7514179,29,536.5,536.5
7514183,369.1657,2053.815,2035.755
7514184,87,1448.55,1448.55
7514185,41,1763,1763
7514189,145,1914,1914
7514190,29,385.7,385.7
7514213,87,4959,4959
7514237,20,1576,1454.4
7514251,93,813.58,776.14
7514270,1002.5,17042.5,16264.495
7514277,204,3280.32,3280.32
7514278,31,1467.72,1467.72
7515146,116,2494,2094.96
7515349,122,3214.8,3149.68
7515355,46.4,1670.4,1311.264
7515361,145,3172.31,2538.95
7515363,58,1135.06,993.25
7515364,10,248.4,193.8
7515366,50.75,1501.6925,1501.6925
7515383,562.3314,3177.183333,1681.616667
7515384,83.3314,1312.066667,914.9166667
7515385,2004.6659,17701.20667,9021
7515386,407.3318,3152.62,3067.5
7515388,94.5,2244.5,2109.84
7515389,131.7314,646.0126667,616.5626667
7516867,19,267.33,267.33
7516868,41.1662,1114.373333,894.5216667
7516873,58,3793.2,3413.88
7516879,29,407.16,261
7516885,116,6403.2,5203.76
7516886,58,1600.8,1300.94
7516912,302,580.74,518.68
7516913,152,37773.52,37773.52
7516945,9,542.7,423.27
7517022,29,261,202.13
7517032,29,1058.79,1058.79
7517035,3519.9275,55738.35429,49658.90071
7517093,58,1237.14,1082.28
7517098,1276,31152,31152
7517126,68,1647.64,1647.64
7517186,78,2349.19,1930.9
7517194,74,1903.86,1903.86
7517195,87,4052.46,3099.23
7517196,111,2339.2,2339.2
7517197,87,3754.92,2871.87
7517221,73,0,0
7517226,29,85297.99,82764.55
7517253,29,275.5,275.5
7517270,58,601.46,565.5
7517376,58,9710.94,9119.34
7517423,16,436.8,436.8
7517439,112,3768.48,3768.48
7517448,29,161.24,95.99
7517449,61,179.19,179.19
7517450,120,649.65,649.65
7517456,61,5597.97,4576.22
7517464,87,5175.63,4657.98
7517465,87,3265.98,3037.17
7517499,87,8390.86,7737.78
7517510,87,13710.33,13710.33
7517512,40,292.8,292.8
7517583,123,95.99,95.99
7517585,46.4,7267.168,6794.7
7517677,2,29.26,18.32
7517680,89,2689.58,1141.87
7517734,25,670.25,656.45
7517735,63,9398.72,9296.09
7517763,177,5189.64,3446.19
7517764,148,4339.36,2881.56
7517804,107.3,3481.885,2636.361
7517809,116,1680.84,1680.84
7517821,111,2453.1,2453.1
7517824,58,848.54,848.54
7517914,87,6164.81,5860.89
7517915,29,1360.68,1254.83
7517916,29,3245.97,3245.97
7517925,66,1754.7,1684.5
7517927,58,2420.34,1887.9
7517939,238,4433.46,4426.67
7517940,43.5,1033.56,554.045
7517943,70,3133.62,3133.62
7517945,139,5470.39,4081.52
7517946,49,927.57,696.78
7517951,71.7322,2420.282667,2420.282667
7517952,81.4,2796.086,2036.886
7517956,87,1122.3,1122.3
7517957,75,967.5,967.5
7517998,106,3524.89,3034.84
7518000,145,9164,6500.93
7518007,49.2839,1552.08,1266.405714
7518008,53.8559,2070.268571,1684.112857
7518012,29,1039.94,1039.94
7518018,162.6662,3189.18,3189.18
7518022,18,443.34,381.67
7518023,29,585.51,585.51
7518024,19,719.15,719.15
7518025,18,646.86,641.22
7518026,288,9048.96,9048.96
7518027,193,7754.74,7754.74
7518031,58,3381.4,931.48
7518037,1382,9692.3,9692.3
7518054,29,2286.65,2286.65
7518092,116,657.72,440.22
7518093,176,931.04,931.04
7518094,87,2107.14,1412.88
7518095,1,17.1,13.56
7518147,87,3654,3252.06
7518148,116,5800,5012.36
7518150,12,2221.08,1615.2
7518153,95,3684.17,2479.22
7518157,108.5,2909.12,2139.62
7518158,153.2824,2546.618571,2296.804286
7518180,9.6657,98.21333333,73.66
7518183,55.7657,1271.494,981.722
7518201,226.458,8627.747083,8344.650417
7518203,29,761.54,601.75
7518205,49,1026.11,1026.11
7518207,111.4987,8941.591667,8809.043333
7518208,58,1450,807.36
7518259,58,3712,3155.2
7518263,29,493,379.61
7518264,145,16675,14410.1
7518287,87,2296.8,2296.8
7518325,29,638,638
7518326,58,812,812
7518339,29,261,261
7518340,213,2747.7,2747.7
7518542,174,3210.3,2552.58
7518546,87,5549.06,4610.33
7518602,29,2041.02,1882.1
7518605,87,3768.84,3768.84
7518606,58,2424.4,2424.4
7518609,79,4252.49,3274.82
7518742,162,3062,2542.52
7518743,84,1765.68,1765.68
7518747,92,4632.04,4198.04
7518768,116,7012.2,6500.06
7518770,254,7447.28,4948.93
7518771,174,4531.48,3885.65
7518772,80,17008,13266.4
7518779,29,0.29,0.29
7518791,87,6297.06,5646.88
7518843,36,564.84,564.84
7518885,116,1262.08,988.9
7518896,43.85,1004.37,945.558
7518923,145,7076.58,6426.4
7518926,48,1773.76,1665.65
7518956,135.3314,3264.433333,3184.586667
7518957,29,1437.53,1293.69
7518993,66,2270.4,2270.4
7519003,97.8327,2031.933333,1999.5
7519030,208,2089.8,2089.8
7519031,29,281.88,281.88
7519033,29,368.3,368.3
7519034,115,1207.5,1207.5
7519158,58,2873.03,2873.03
7519198,75,2304.22,2115.72
7519203,29,1682,1311.96
7519204,29,1682,1311.96
7519213,59,4153.36,4153.36
7519249,29,8734.22,7963.98
7519264,167,4149.37,4149.37
7519296,59,4419.69,4419.69
7519454,116,2496.32,2320
7519521,87,4216.6,3289.18
7519522,87,3778.41,3687.64
7519611,58,981.36,758.06
7519633,29,1000.5,770.24
7519651,184,11832.18,11686.97
7519678,179,4251.78,3464.91
7519687,48,6048,5140.8
7519690,121,4942.85,4942.85
7519691,58,3154.62,2368.14
7519692,155,6537.9,4907.3
7519695,53,3475.8,3293.2
7519696,46,2105.26,2093.56
7519697,116,5545.6,5545.6
7519703,214,6854.1,5048.34
7519713,373,10331.61,10315.09
7519724,77,1770,1390.47
7519781,145,12615,8950.56
7519787,58,1925.6,1598.48
7519830,116,6069.7,6069.7
7519831,87,4373.2,4373.2
7519926,58,789.96,458.2
7519927,63.8,2053.722,1191.146
